ts,ret
2025-08-01 00:00:00,-0.0003030300936179
2025-08-01 00:01:00,8.42485461725051e-05
2025-08-01 00:02:00,-0.0002828784655096
2025-08-01 00:03:00,0.0007175945311743
2025-08-01 00:04:00,-0.0001132231513448
2025-08-01 00:05:00,0.0001043394771262
2025-08-01 00:06:00,-0.0004179189192387
2025-08-01 00:07:00,0.0002063251978881
2025-08-01 00:08:00,0.0002080102968551
2025-08-01 00:09:00,-0.0007562987325584
2025-08-01 00:10:00,-0.0008643041603886
2025-08-01 00:11:00,-0.000798875363419
2025-08-01 00:12:00,-0.0009147445286312
2025-08-01 00:13:00,-0.0006489488917003
2025-08-01 00:14:00,-0.0001222609324035
2025-08-01 00:15:00,0.0006504036274832
2025-08-01 00:16:00,0.0007009393783634
2025-08-01 00:17:00,0.0013898115760877
2025-08-01 00:18:00,0.0013026967110518
2025-08-01 00:19:00,0.0005259975816203
2025-08-01 00:20:00,-0.0006977673688652
2025-08-01 00:21:00,0.0005175359690088
2025-08-01 00:22:00,0.0001084441561809
2025-08-01 00:23:00,0.000278246510005
2025-08-01 00:24:00,0.0004766763874817
2025-08-01 00:25:00,-0.0005943754313318
2025-08-01 00:26:00,-0.0001853240927363
2025-08-01 00:27:00,-0.0016028713896435
2025-08-01 00:28:00,0.0007941615978765
2025-08-01 00:29:00,0.0005547116316029
2025-08-01 00:30:00,-0.0001267702826622
2025-08-01 00:31:00,-0.001065074478779
2025-08-01 00:32:00,-0.0004122356165173
2025-08-01 00:33:00,-0.0009888047614859
2025-08-01 00:34:00,0.0001243289935646
2025-08-01 00:35:00,-0.0002110559924275
2025-08-01 00:36:00,0.0005098277348538
2025-08-01 00:37:00,0.0010935632689441
2025-08-01 00:38:00,-0.000103392921717
2025-08-01 00:39:00,0.0003597511984574
2025-08-01 00:40:00,-0.0001158118827832
2025-08-01 00:41:00,-0.0010154593925153
2025-08-01 00:42:00,0.0005913959887171
2025-08-01 00:43:00,-0.0012309504260333
2025-08-01 00:44:00,0.0001556709956709
2025-08-01 00:45:00,-0.0005883932527213
2025-08-01 00:46:00,-0.0014292766193783
2025-08-01 00:47:00,0.0005812551502797
2025-08-01 00:48:00,-0.0003207573062662
2025-08-01 00:49:00,-0.0005636733674133
2025-08-01 00:50:00,-0.0025606071530926
2025-08-01 00:51:00,-0.0045347349264798
2025-08-01 00:52:00,-0.0001003201769129
2025-08-01 00:53:00,0.0029682195218703
2025-08-01 00:54:00,0.0023548784891413
2025-08-01 00:55:00,0.0005080325033006
2025-08-01 00:56:00,0.0018369899500783
2025-08-01 00:57:00,0.0001027737017622
2025-08-01 00:58:00,0.0011267523066638
2025-08-01 00:59:00,-0.0001418874056735
2025-08-01 01:00:00,0.0008032763834751
2025-08-01 01:01:00,-0.0004327389571276
2025-08-01 01:02:00,0.0006851130163678
2025-08-01 01:03:00,-0.0003326724022365
